antecedents,consequents,as,cs,confidence,support,kluc,imb ratio,antecedent_len
"frozenset({'STATE ST', 'RETAIL THEFT', 'DEPARTMENT STORE', 'Mo'})",frozenset({'THEFT'}),0.00040883561236033103,0.24125667334828427,1.0,0.00040883561236033103,0.5008473042562643,0.9970234457600807,4
"frozenset({'Mo', 'RETAIL THEFT', 'DEPARTMENT STORE', 'STATE ST', 'PM'})",frozenset({'THEFT'}),0.0003294500565622085,0.24125667334828427,1.0,0.0003294500565622085,0.5006827791579606,0.9976008192357256,5
"frozenset({'CLARK ST', 'RETAIL THEFT'})",frozenset({'THEFT'}),0.0016154960604917936,0.24125667334828427,1.0,0.0016154960604917936,0.5033480857504813,0.9882826849334536,2
"frozenset({'CLARK ST', 'RETAIL THEFT', 'AM'})",frozenset({'THEFT'}),0.0004802826125786413,0.24125667334828427,1.0,0.0004802826125786413,0.5009953768447377,0.9965040557562944,3
"frozenset({'CLARK ST', 'RETAIL THEFT', 'PM'})",frozenset({'THEFT'}),0.0011352134479131522,0.24125667334828427,1.0,0.0011352134479131522,0.5023527089057436,0.9917538183785466,3
"frozenset({'CLARK ST', 'RETAIL THEFT', 'DEPARTMENT STORE'})",frozenset({'THEFT'}),0.0005914223906960128,0.24125667334828427,1.0,0.0005914223906960128,0.5012257119823629,0.9956965788313917,3
"frozenset({'CLARK ST', 'RETAIL THEFT', 'PM', 'DEPARTMENT STORE'})",frozenset({'THEFT'}),0.0004485283902593923,0.24125667334828427,1.0,0.0004485283902593923,0.5009295668054161,0.9967348669822755,4
"frozenset({'CLARK ST', '$500 AND UNDER'})",frozenset({'THEFT'}),0.0008375176136701928,0.24125667334828427,1.0,0.0008375176136701928,0.5017357397871045,0.9939105977192222,2
"frozenset({'CLARK ST', '$500 AND UNDER', 'PM'})",frozenset({'THEFT'}),0.0005715760017464823,0.24125667334828427,1.0,0.0005715760017464823,0.5011845807077869,0.9958407298140172,3
"frozenset({'CLARK ST', 'OVER $500'})",frozenset({'THEFT'}),0.0008097326691408498,0.24125667334828427,1.0,0.0008097326691408498,0.5016781560026982,0.994112102656058,2
"frozenset({'CLARK ST', 'OVER $500', 'PM'})",frozenset({'THEFT'}),0.0006072995018556374,0.24125667334828427,1.0,0.0006072995018556374,0.5012586170020237,0.9955812709767782,3
"frozenset({'CLARK ST', 'FROM BUILDING'})",frozenset({'THEFT'}),0.0008970567805187846,0.24125667334828427,1.0,0.0008970567805187846,0.5018591336108323,0.9934789196770839,2
"frozenset({'CLARK ST', 'FROM BUILDING', 'PM'})",frozenset({'THEFT'}),0.000690654335443666,0.24125667334828427,1.0,0.000690654335443666,0.5014313683552426,0.9949760932537708,3
"frozenset({'CLARK ST', 'FROM BUILDING', 'RESTAURANT'})",frozenset({'THEFT'}),0.00033738861214202076,0.24125667334828427,1.0,0.00033738861214202076,0.500699231667791,0.9975430689284356,3
"frozenset({'CLARK ST', 'PM', 'FROM BUILDING', 'RESTAURANT'})",frozenset({'THEFT'}),0.00030166511203286563,0.24125667334828427,1.0,0.00030166511203286563,0.5006251953735542,0.9978029679983969,4
"frozenset({'CLARK ST', 'RETAIL THEFT', 'SMALL RETAIL STORE'})",frozenset({'THEFT'}),0.0006231766130152618,0.24125667334828427,1.0,0.0006231766130152618,0.5012915220216844,0.9954659746149582,3
"frozenset({'CLARK ST', 'RETAIL THEFT', 'SMALL RETAIL STORE', 'PM'})",frozenset({'THEFT'}),0.0004485283902593923,0.24125667334828427,1.0,0.0004485283902593923,0.5009295668054161,0.9967348669822755,4
"frozenset({'CLARK ST', 'CREDIT CARD FRAUD'})",frozenset({'DECEPTIVE PRACTICE'}),0.0005477603350070454,0.0640760513624546,1.0,0.0005477603350070454,0.5042742984575358,0.983581924841169,2
"frozenset({'CLARK ST', 'CREDIT CARD FRAUD', 'PM'})",frozenset({'DECEPTIVE PRACTICE'}),0.0004048663345704249,0.0640760513624546,1.0,0.0004048663345704249,0.503159264077309,0.9878397217982569,3
"frozenset({'THEFT', '11:40'})",frozenset({'AM'}),0.00044058983467958003,0.37086153174429914,1.0,0.00044058983467958003,0.5005940085408795,0.9980660011945643,2
"frozenset({'11:40', 'BATTERY'})",frozenset({'AM'}),0.0003651735566713636,0.37086153174429914,1.0,0.0003651735566713636,0.5004923314032516,0.9983968410833799,2
"frozenset({'AM', 'TO VEHICLE'})",frozenset({'CRIMINAL DAMAGE'}),0.01967571000456467,0.1048961041538492,0.9316118620133144,0.01833012483378649,0.5531786937114667,0.6956317756253668,2
"frozenset({'STREET', 'AM', 'TO VEHICLE'})",frozenset({'CRIMINAL DAMAGE'}),0.01339234326314327,0.1048961041538492,0.9359810314167161,0.012534979260523547,0.5277400143271949,0.782861987459034,3
"frozenset({'CRIMINAL DAMAGE', 'STREET', 'AM'})",frozenset({'TO VEHICLE'}),0.013467759541151487,0.050941711155655225,0.9307397583259652,0.012534979260523547,0.5884024488996197,0.5880720681266346,3
"frozenset({'TO VEHICLE', 'So'})",frozenset({'CRIMINAL DAMAGE'}),0.00826006708079465,0.1048961041538492,0.9360884190293128,0.007732153134737135,0.504900455021146,0.8605955649966358,2
"frozenset({'STREET', 'CRIMINAL DAMAGE', 'So'})",frozenset({'TO VEHICLE'}),0.005695913628515291,0.050941711155655225,0.9407665505226481,0.005358525016373271,0.5229779456680562,0.8029784014006819,3
"frozenset({'STREET', 'TO VEHICLE', 'PM'})",frozenset({'CRIMINAL DAMAGE'}),0.021144342786829938,0.1048961041538492,0.9423690632626243,0.019925774505328755,0.5661631519817113,0.6763857105752756,3
"frozenset({'TO VEHICLE', 'Sa'})",frozenset({'CRIMINAL DAMAGE'}),0.007906801357493004,0.1048961041538492,0.9412650602409639,0.007442395856073987,0.5061076124226729,0.8661807629810765,2
"frozenset({'STREET', 'CRIMINAL DAMAGE', 'Sa'})",frozenset({'TO VEHICLE'}),0.005616528072717169,0.050941711155655225,0.9279151943462898,0.0052116617381467445,0.5151107840205814,0.8054642355889078,3
"frozenset({'STREET', 'Di', 'CRIMINAL DAMAGE'})",frozenset({'TO VEHICLE'}),0.004564669458392045,0.050941711155655225,0.9191304347826088,0.004195526623930776,0.5007448963690199,0.8390412993023623,3
"frozenset({'STREET', 'CRIMINAL DAMAGE', 'Do'})",frozenset({'TO VEHICLE'}),0.004624208625240637,0.050941711155655225,0.9416309012875538,0.004354297735527021,0.5135534902261363,0.8371083611813412,3
"frozenset({'STREET', 'Fr', 'CRIMINAL DAMAGE'})",frozenset({'TO VEHICLE'}),0.005084644848869748,0.050941711155655225,0.9242779078844652,0.004699624903248854,0.5082664278396924,0.8222925821988811,3
"frozenset({'STREET', 'CRIMINAL DAMAGE', 'Mo'})",frozenset({'TO VEHICLE'}),0.004977474348542283,0.050941711155655225,0.9258373205741628,0.004608331514081013,0.508150076836871,0.825720312428055,3
"frozenset({'$500 AND UNDER', 'RESIDENTIAL YARD (FRONT/BACK)', 'So'})",frozenset({'THEFT'}),0.0004564669458392046,0.24125667334828427,1.0,0.0004564669458392046,0.5009460193152465,0.9966771598600707,3
"frozenset({'$500 AND UNDER', 'RESIDENTIAL YARD (FRONT/BACK)', 'Mi'})",frozenset({'THEFT'}),0.000627145890805168,0.24125667334828427,1.0,0.000627145890805168,0.5012997482765996,0.9954371523200507,3
"frozenset({'$500 AND UNDER', 'RESIDENTIAL YARD (FRONT/BACK)', 'Mi', 'PM'})",frozenset({'THEFT'}),0.00039295850120070654,0.24125667334828427,1.0,0.00039295850120070654,0.5008143992366035,0.9971388974197192,4
"frozenset({'RESIDENTIAL YARD (FRONT/BACK)', 'OVER $500'})",frozenset({'THEFT'}),0.001659158116180761,0.24125667334828427,1.0,0.001659158116180761,0.5034385745545483,0.9879676446199842,2
"frozenset({'OVER $500', 'RESIDENTIAL YARD (FRONT/BACK)', 'AM'})",frozenset({'THEFT'}),0.0006946236132335721,0.24125667334828427,1.0,0.0006946236132335721,0.5014395946101577,0.9949472831640246,3
"frozenset({'RESIDENTIAL YARD (FRONT/BACK)', 'OVER $500', 'PM'})",frozenset({'THEFT'}),0.0009645345029471887,0.24125667334828427,1.0,0.0009645345029471887,0.5019989799443905,0.9929898794031612,3
"frozenset({'$500 AND UNDER', 'RESIDENTIAL YARD (FRONT/BACK)', 'Do'})",frozenset({'THEFT'}),0.0005517296127969516,0.24125667334828427,1.0,0.0005517296127969516,0.501143449433211,0.9959848987601744,3
"frozenset({'$500 AND UNDER', 'RESIDENTIAL YARD (FRONT/BACK)', 'PM', 'Do'})",frozenset({'THEFT'}),0.0003572350010915514,0.24125667334828427,1.0,0.0003572350010915514,0.5007403629423669,0.9973987057619862,4
"frozenset({'RESIDENTIAL YARD (FRONT/BACK)', 'TO PROPERTY'})",frozenset({'CRIMINAL DAMAGE'}),0.001476571337845079,0.1048961041538492,1.0,0.001476571337845079,0.5070382563287547,0.9736554853613681,2
"frozenset({'RESIDENTIAL YARD (FRONT/BACK)', 'TO PROPERTY', 'PM'})",frozenset({'CRIMINAL DAMAGE'}),0.0008613332804096295,0.1048961041538492,1.0,0.0008613332804096295,0.504105649525107,0.9845522754268162,3
"frozenset({'RESIDENTIAL YARD (FRONT/BACK)', 'TO PROPERTY', 'AM'})",frozenset({'CRIMINAL DAMAGE'}),0.0006152380574354497,0.1048961041538492,1.0,0.0006152380574354497,0.5029326068036478,0.9889428605545841,3
"frozenset({'$500 AND UNDER', 'Di', 'RESIDENTIAL YARD (FRONT/BACK)'})",frozenset({'THEFT'}),0.0005676067239565761,0.24125667334828427,1.0,0.0005676067239565761,0.5011763544528718,0.9958695621660585,3
"frozenset({'$500 AND UNDER', 'Di', 'PM', 'RESIDENTIAL YARD (FRONT/BACK)'})",frozenset({'THEFT'}),0.00036914283446126976,0.24125667334828427,1.0,0.00036914283446126976,0.5007650417071124,0.9973120965022566,4
"frozenset({'$500 AND UNDER', 'RESIDENTIAL YARD (FRONT/BACK)'})",frozenset({'THEFT'}),0.003540595788596265,0.24125667334828427,1.0,0.003540595788596265,0.5073378193843471,0.9744735562989483,2
"frozenset({'$500 AND UNDER', 'RESIDENTIAL YARD (FRONT/BACK)', 'AM'})",frozenset({'THEFT'}),0.0012423839482406177,0.24125667334828427,1.0,0.0012423839482406177,0.5025748177884536,0.9909783626018434,3
"frozenset({'$500 AND UNDER', 'RESIDENTIAL YARD (FRONT/BACK)', 'PM'})",frozenset({'THEFT'}),0.002298211840355647,0.24125667334828427,1.0,0.002298211840355647,0.5047630015958935,0.9833664294342603,3
"frozenset({'$500 AND UNDER', 'RESIDENTIAL YARD (FRONT/BACK)', 'Mo'})",frozenset({'THEFT'}),0.0005279139460575149,0.24125667334828427,1.0,0.0005279139460575149,0.5010940919037199,0.9961579252121534,3
"frozenset({'$500 AND UNDER', 'RESIDENTIAL YARD (FRONT/BACK)', 'PM', 'Mo'})",frozenset({'THEFT'}),0.00035326572330164526,0.24125667334828427,1.0,0.00035326572330164526,0.5007321366874516,0.997427576955181,4
"frozenset({'$500 AND UNDER', 'RESIDENTIAL YARD (FRONT/BACK)', 'Sa'})",frozenset({'THEFT'}),0.00043662055688967395,0.24125667334828427,1.0,0.00043662055688967395,0.5009048880406706,0.9968214330609595,3
"frozenset({'DOMESTIC BATTERY SIMPLE', 'RESIDENTIAL YARD (FRONT/BACK)'})",frozenset({'BATTERY'}),0.001186814059181932,0.19410959175977932,1.0,0.001186814059181932,0.503057072163262,0.9890126636411324,2
"frozenset({'DOMESTIC BATTERY SIMPLE', 'RESIDENTIAL YARD (FRONT/BACK)', 'PM'})",frozenset({'BATTERY'}),0.0007263778355528212,0.19410959175977932,1.0,0.0007263778355528212,0.5018710508557758,0.9932624928735558,3
"frozenset({'DOMESTIC BATTERY SIMPLE', 'RESIDENTIAL YARD (FRONT/BACK)', 'AM'})",frozenset({'BATTERY'}),0.00046043622362911067,0.19410959175977932,1.0,0.00046043622362911067,0.5011860213074862,0.9957245240208917,3
"frozenset({'$500 AND UNDER', 'RESIDENTIAL YARD (FRONT/BACK)', 'Fr'})",frozenset({'THEFT'}),0.0003731121122511759,0.24125667334828427,1.0,0.0003731121122511759,0.5007732679620276,0.997283228188875,3
"frozenset({'RESIDENTIAL YARD (FRONT/BACK)', '12:00'})",frozenset({'PM'}),0.00041280489015023717,0.6291384682557009,1.0,0.00041280489015023717,0.5003280715700749,0.9991007374348296,2
"frozenset({'AUTOMOBILE', 'RESIDENTIAL YARD (FRONT/BACK)'})",frozenset({'MOTOR VEHICLE THEFT'}),0.0006152380574354497,0.03495346021791335,1.0,0.0006152380574354497,0.508800817624347,0.9659896803580864,2
"frozenset({'AUTOMOBILE', 'RESIDENTIAL YARD (FRONT/BACK)', 'PM'})",frozenset({'MOTOR VEHICLE THEFT'}),0.0003413578899319269,0.03495346021791335,1.0,0.0003413578899319269,0.504883034294799,0.9809883995449622,3
"frozenset({'DOMESTIC BATTERY SIMPLE', 'PEORIA ST'})",frozenset({'BATTERY'}),0.00044058983467958003,0.19410959175977932,1.0,0.00044058983467958003,0.501134899699405,0.9959084752931855,2
"frozenset({'04:30', 'So'})",frozenset({'AM'}),0.0005279139460575149,0.37086153174429914,1.0,0.0005279139460575149,0.5007117399633962,0.9976830290927955,2
"frozenset({'CRIMINAL DAMAGE', '04:30'})",frozenset({'AM'}),0.0003572350010915514,0.37086153174429914,1.0,0.0003572350010915514,0.5004816285466591,0.9984316712563219,2
"frozenset({'STREET', '04:30'})",frozenset({'AM'}),0.0005080675571079842,0.37086153174429914,1.0,0.0005080675571079842,0.5006849828219152,0.9977700582519735,2
"frozenset({'THEFT', '04:30'})",frozenset({'AM'}),0.0005199753904777026,0.37086153174429914,1.0,0.0005199753904777026,0.5007010371068038,0.9977178400538651,2
"frozenset({'04:30', 'APARTMENT'})",frozenset({'AM'}),0.0004048663345704249,0.37086153174429914,1.0,0.0004048663345704249,0.5005458456862136,0.9982227042809153,2
"frozenset({'04:30', 'BATTERY'})",frozenset({'AM'}),0.0005834838351162006,0.37086153174429914,1.0,0.0005834838351162006,0.5007866599595432,0.99743937859241,2
"frozenset({'RESIDENCE', '04:30'})",frozenset({'AM'}),0.0004564669458392046,0.37086153174429914,1.0,0.0004564669458392046,0.5006154142540644,0.9979963614702436,2
"frozenset({'04:30', 'Sa'})",frozenset({'AM'}),0.00046043622362911067,0.37086153174429914,1.0,0.00046043622362911067,0.5006207656823606,0.9979789521248617,2
"frozenset({'DOMESTIC BATTERY SIMPLE', '04:30'})",frozenset({'BATTERY'}),0.00032151150098239627,0.19410959175977932,1.0,0.00032151150098239627,0.5008281700509172,0.9970128186723859,2
"frozenset({'DOMESTIC BATTERY SIMPLE', '04:30'})",frozenset({'AM'}),0.00032151150098239627,0.37086153174429914,1.0,0.00032151150098239627,0.5004334656919932,0.9985884186375511,2
"frozenset({'DOMESTIC BATTERY SIMPLE', '04:30', 'AM'})",frozenset({'BATTERY'}),0.00032151150098239627,0.19410959175977932,1.0,0.00032151150098239627,0.5008281700509172,0.9970128186723859,3
"frozenset({'DOMESTIC BATTERY SIMPLE', '04:30', 'BATTERY'})",frozenset({'AM'}),0.00032151150098239627,0.37086153174429914,1.0,0.00032151150098239627,0.5004334656919932,0.9985884186375511,3
"frozenset({'DOMESTIC BATTERY SIMPLE', '04:30'})","frozenset({'AM', 'BATTERY'})",0.00032151150098239627,0.07772242840415186,1.0,0.00032151150098239627,0.5020683315458864,0.9920784073940693,2
"frozenset({'04:30', 'Mo'})",frozenset({'AM'}),0.00031754222319249013,0.37086153174429914,1.0,0.00031754222319249013,0.5004281142636969,0.9986058361853574,2
"frozenset({'AM', 'FROM BUILDING'})",frozenset({'THEFT'}),0.01222537559291087,0.24125667334828427,1.0,0.01222537559291087,0.5253368651387769,0.9141776434425941,2
"frozenset({'Fr', 'FROM BUILDING'})",frozenset({'THEFT'}),0.006172226963304027,0.24125667334828427,1.0,0.006172226963304027,0.5127918263931163,0.9558617085610568,2
"frozenset({'Fr', 'AM', 'FROM BUILDING'})",frozenset({'THEFT'}),0.0019211304503145652,0.24125667334828427,1.0,0.0019211304503145652,0.5039815073789506,0.9860792087447463,3
"frozenset({'Fr', 'FROM BUILDING', 'PM'})",frozenset({'THEFT'}),0.004251096512989462,0.24125667334828427,1.0,0.004251096512989462,0.5088103190141656,0.9694186787010276,3
"frozenset({'APARTMENT', 'FROM BUILDING'})",frozenset({'THEFT'}),0.005481572627860361,0.24125667334828427,1.0,0.005481572627860361,0.5113604580378737,0.9607169543912931,2
"frozenset({'APARTMENT', 'AM', 'FROM BUILDING'})",frozenset({'THEFT'}),0.002123563617599778,0.24125667334828427,1.0,0.002123563617599778,0.5044010463796252,0.9846220799860501,3
"frozenset({'APARTMENT', 'Fr', 'FROM BUILDING'})",frozenset({'THEFT'}),0.0008732411137793479,0.24125667334828427,1.0,0.0008732411137793479,0.5018097760813413,0.9936515715476165,3
"frozenset({'FROM BUILDING', 'Fr', 'AM', 'APARTMENT'})",frozenset({'THEFT'}),0.00038501994562089426,0.24125667334828427,1.0,0.00038501994562089426,0.5007979467267731,0.9971966275679389,4
"frozenset({'FROM BUILDING', 'Fr', 'APARTMENT', 'PM'})",frozenset({'THEFT'}),0.0004882211681584536,0.24125667334828427,1.0,0.0004882211681584536,0.501011829354568,0.9964463601419316,4
"frozenset({'APARTMENT', 'FROM BUILDING', 'Sa'})",frozenset({'THEFT'}),0.0007898862801913192,0.24125667334828427,1.0,0.0007898862801913192,0.5016370247281223,0.9942560562612234,3
"frozenset({'FROM BUILDING', 'AM', 'APARTMENT', 'Sa'})",frozenset({'THEFT'}),0.00030166511203286563,0.24125667334828427,1.0,0.00030166511203286563,0.5006251953735542,0.9978029679983969,4
"frozenset({'FROM BUILDING', 'APARTMENT', 'PM', 'Sa'})",frozenset({'THEFT'}),0.0004882211681584536,0.24125667334828427,1.0,0.0004882211681584536,0.501011829354568,0.9964463601419316,4
"frozenset({'APARTMENT', 'FROM BUILDING', 'PM'})",frozenset({'THEFT'}),0.003358009010260583,0.24125667334828427,1.0,0.003358009010260583,0.5069594116582484,0.9757761855831122,3
"frozenset({'APARTMENT', 'FROM BUILDING', 'Do'})",frozenset({'THEFT'}),0.0007025621688133844,0.24125667334828427,1.0,0.0007025621688133844,0.5014560471199881,0.9948896651376334,3
"frozenset({'FROM BUILDING', 'APARTMENT', 'PM', 'Do'})",frozenset({'THEFT'}),0.0004326512790997678,0.24125667334828427,1.0,0.0004326512790997678,0.5008966617857554,0.9968502898593955,4
"frozenset({'APARTMENT', 'Di', 'FROM BUILDING'})",frozenset({'THEFT'}),0.0009208724472582213,0.24125667334828427,1.0,0.0009208724472582213,0.5019084911403234,0.9933062935949061,3
"frozenset({'FROM BUILDING', 'Di', 'APARTMENT', 'PM'})",frozenset({'THEFT'}),0.0005795145573262944,0.24125667334828427,1.0,0.0005795145573262944,0.5012010332176173,0.9957830672655311,4
"frozenset({'FROM BUILDING', 'Di', 'AM', 'APARTMENT'})",frozenset({'THEFT'}),0.0003413578899319269,0.24125667334828427,1.0,0.0003413578899319269,0.5007074579227061,0.9975141948549967,4
"frozenset({'FROM BUILDING', 'So'})",frozenset({'THEFT'}),0.0046797785142993235,0.24125667334828427,1.0,0.0046797785142993235,0.5096987545450058,0.9663795766667364,2
"frozenset({'AM', 'FROM BUILDING', 'So'})",frozenset({'THEFT'}),0.0017186972830293527,0.24125667334828427,1.0,0.0017186972830293527,0.5035619683782762,0.9875381828757568,3
"frozenset({'APARTMENT', 'FROM BUILDING', 'So'})",frozenset({'THEFT'}),0.0006469922797546987,0.24125667334828427,1.0,0.0006469922797546987,0.5013408795511756,0.995293051617457,3
"frozenset({'FROM BUILDING', 'APARTMENT', 'PM', 'So'})",frozenset({'THEFT'}),0.0003731121122511759,0.24125667334828427,1.0,0.0003731121122511759,0.5007732679620276,0.997283228188875,4
"frozenset({'FROM BUILDING', 'PM', 'So'})",frozenset({'THEFT'}),0.0029610812312699706,0.24125667334828427,1.0,0.0029610812312699706,0.5061367861667297,0.9786131018629556,3
"frozenset({'FROM BUILDING', 'Sa'})",frozenset({'THEFT'}),0.005890408240220692,0.24125667334828427,1.0,0.005890408240220692,0.512207762294138,0.957840371094337,2
"frozenset({'AM', 'FROM BUILDING', 'Sa'})",frozenset({'THEFT'}),0.001944946117054002,0.24125667334828427,1.0,0.001944946117054002,0.5040308649084417,0.9859076861191263,3
"frozenset({'FROM BUILDING', 'PM', 'Sa'})",frozenset({'THEFT'}),0.00394546212316669,0.24125667334828427,1.0,0.00394546212316669,0.5081768973856962,0.9715903884903999,3
"frozenset({'FROM BUILDING', 'PM'})",frozenset({'THEFT'}),0.02642745152519499,0.24125667334828427,1.0,0.02642745152519499,0.5547704052253171,0.8221292648747253,2
"frozenset({'Di', 'FROM BUILDING'})",frozenset({'THEFT'}),0.005640343739456606,0.24125667334828427,1.0,0.005640343739456606,0.5116895082344812,0.959598971425353,2
"frozenset({'Di', 'FROM BUILDING', 'PM'})",frozenset({'THEFT'}),0.003933554289796972,0.24125667334828427,1.0,0.003933554289796972,0.5081522186209506,0.9716750840261353,3
"frozenset({'Di', 'AM', 'FROM BUILDING'})",frozenset({'THEFT'}),0.0017067894496596344,0.24125667334828427,1.0,0.0017067894496596344,0.5035372896135305,0.9876240624267291,3
"frozenset({'FROM BUILDING', 'Do'})",frozenset({'THEFT'}),0.005684005795145573,0.24125667334828427,1.0,0.005684005795145573,0.5117799970385483,0.9592917184057105,2
"frozenset({'FROM BUILDING', 'PM', 'Do'})",frozenset({'THEFT'}),0.004080417568023498,0.24125667334828427,1.0,0.004080417568023498,0.5084565900528125,0.970630943484984,3
"frozenset({'AM', 'FROM BUILDING', 'Do'})",frozenset({'THEFT'}),0.0016035882271220752,0.24125667334828427,1.0,0.0016035882271220752,0.5033234069857356,0.9883686199594421,3
"frozenset({'RESIDENCE', 'FROM BUILDING'})",frozenset({'THEFT'}),0.004671839958719511,0.24125667334828427,1.0,0.004671839958719511,0.5096823020351755,0.9664357829418447,2
"frozenset({'RESIDENCE', 'FROM BUILDING', 'PM'})",frozenset({'THEFT'}),0.0027388016750352273,0.24125667334828427,1.0,0.0027388016750352273,0.5056761158914792,0.9802048423163021,3
"frozenset({'RESIDENCE', 'FROM BUILDING', 'Do'})",frozenset({'THEFT'}),0.0007025621688133844,0.24125667334828427,1.0,0.0007025621688133844,0.5014560471199881,0.9948896651376334,3
