antecedents,consequents,as,cs,confidence,support,kluc,imb ratio
"frozenset({'OTHER', 'HARASSMENT BY ELECTRONIC MEANS'})","frozenset({'OTHER OFFENSE', 'PM'})",0.0010518586143251235,0.03993490384424554,0.6415094339622642,0.0006747772242840415,0.32920318134849125,0.9496465108614932
"frozenset({'AM', 'HARASSMENT BY ELECTRONIC MEANS'})",frozenset({'OTHER OFFENSE'}),0.0037192132891420405,0.06474289003115884,1.0,0.0037192132891420405,0.5287229477040034,0.8944958124213741
"frozenset({'RESIDENCE', 'AM', 'HARASSMENT BY ELECTRONIC MEANS'})",frozenset({'OTHER OFFENSE'}),0.0020600551729612797,0.06474289003115884,1.0,0.0020600551729612797,0.5159095089203605,0.9402015590629552
"frozenset({'Sa', 'HARASSMENT BY ELECTRONIC MEANS'})",frozenset({'OTHER OFFENSE'}),0.0011550598368626828,0.06474289003115884,1.0,0.0011550598368626828,0.5089203604929189,0.9660402586028469
"frozenset({'Sa', 'HARASSMENT BY ELECTRONIC MEANS'})",frozenset({'PM'}),0.0011550598368626828,0.6291384682557009,0.6082474226804123,0.0007025621688133844,0.3046820639161989,0.9974848943624548
"frozenset({'RESIDENCE', 'Sa', 'HARASSMENT BY ELECTRONIC MEANS'})",frozenset({'OTHER OFFENSE'}),0.0006866850576537599,0.06474289003115884,1.0,0.0006866850576537599,0.5053031696401201,0.9796756173453942
"frozenset({'OTHER OFFENSE', 'Sa', 'HARASSMENT BY ELECTRONIC MEANS'})",frozenset({'PM'}),0.0011550598368626828,0.6291384682557009,0.6082474226804123,0.0007025621688133844,0.3046820639161989,0.9974848943624548
"frozenset({'PM', 'Sa', 'HARASSMENT BY ELECTRONIC MEANS'})",frozenset({'OTHER OFFENSE'}),0.0007025621688133844,0.06474289003115884,1.0,0.0007025621688133844,0.5054257862791981,0.9792104108087185
"frozenset({'Sa', 'HARASSMENT BY ELECTRONIC MEANS'})","frozenset({'OTHER OFFENSE', 'PM'})",0.0011550598368626828,0.03993490384424554,0.6082474226804123,0.0007025621688133844,0.31292005365210357,0.9448396479349068
"frozenset({'Mi', 'HARASSMENT BY ELECTRONIC MEANS'})",frozenset({'OTHER OFFENSE'}),0.0015718340048028261,0.06474289003115884,1.0,0.0015718340048028261,0.5121390472687144,0.9540587978354749
"frozenset({'PM', 'Mi', 'HARASSMENT BY ELECTRONIC MEANS'})",frozenset({'OTHER OFFENSE'}),0.000940718836207752,0.06474289003115884,1.0,0.000940718836207752,0.507265035865367,0.9722575769516928
"frozenset({'RESIDENCE', 'Mi', 'HARASSMENT BY ELECTRONIC MEANS'})",frozenset({'OTHER OFFENSE'}),0.0008375176136701928,0.06474289003115884,1.0,0.0008375176136701928,0.5064680277113605,0.9752646681162435
"frozenset({'AM', 'Mi', 'HARASSMENT BY ELECTRONIC MEANS'})",frozenset({'OTHER OFFENSE'}),0.0006311151685950741,0.06474289003115884,1.0,0.0006311151685950741,0.5048740114033474,0.9813055055345876
"frozenset({'Fr', 'HARASSMENT BY ELECTRONIC MEANS'})",frozenset({'OTHER OFFENSE'}),0.0014011550598368627,0.06474289003115884,1.0,0.0014011550598368627,0.5108209183986266,0.9589483939580355
"frozenset({'Fr', 'AM', 'HARASSMENT BY ELECTRONIC MEANS'})",frozenset({'OTHER OFFENSE'}),0.0005834838351162006,0.06474289003115884,1.0,0.0005834838351162006,0.5045061614861137,0.9827046178843296
"frozenset({'Fr', 'PM', 'HARASSMENT BY ELECTRONIC MEANS'})",frozenset({'OTHER OFFENSE'}),0.0008176712247206621,0.06474289003115884,1.0,0.0008176712247206621,0.506314756912513,0.9758439707895508
"frozenset({'RESIDENCE', 'HARASSMENT BY ELECTRONIC MEANS', 'Fr'})",frozenset({'OTHER OFFENSE'}),0.0007065314466032905,0.06474289003115884,1.0,0.0007065314466032905,0.5054564404389675,0.9790941421807976
frozenset({'TROY ST'}),frozenset({'PM'}),0.0023617202849941453,0.6291384682557009,0.6134453781512604,0.0014487863933157362,0.30787409410521976,0.9948610828600771
frozenset({'LOOMIS BLVD'}),frozenset({'PM'}),0.002000516006112688,0.6291384682557009,0.613095238095238,0.001226506837080993,0.30752237015486056,0.9956461091473842
frozenset({'ARMED:KNIFE/CUTTING INSTRUMENT'}),frozenset({'ROBBERY'}),0.001317800226248834,0.03243296882132296,1.0,0.001317800226248834,0.5203157508260923,0.9230788519689141
frozenset({'ARMED:KNIFE/CUTTING INSTRUMENT'}),frozenset({'PM'}),0.001317800226248834,0.6291384682557009,0.641566265060241,0.0008454561692500049,0.32145504834190836,0.9971308074582256
"frozenset({'ARMED:KNIFE/CUTTING INSTRUMENT', 'PM'})",frozenset({'ROBBERY'}),0.0008454561692500049,0.03243296882132296,1.0,0.0008454561692500049,0.5130339003793906,0.9499716860259741
"frozenset({'ARMED:KNIFE/CUTTING INSTRUMENT', 'ROBBERY'})",frozenset({'PM'}),0.001317800226248834,0.6291384682557009,0.641566265060241,0.0008454561692500049,0.32145504834190836,0.9971308074582256
frozenset({'ARMED:KNIFE/CUTTING INSTRUMENT'}),"frozenset({'PM', 'ROBBERY'})",0.001317800226248834,0.020417964951277116,0.641566265060241,0.0008454561692500049,0.3414868650340085,0.8798327572938768
frozenset({'HOMAN AVE'}),frozenset({'PM'}),0.003358009010260583,0.6291384682557009,0.6513002364066194,0.0021870720622382757,0.32738826661784076,0.9926975198353388
"frozenset({'STREET', 'HOMAN AVE'})",frozenset({'PM'}),0.0009327802806279397,0.6291384682557009,0.6808510638297872,0.0006350844463849803,0.3409302574073164,0.9979686349604445
frozenset({'GUN OFFENDER: ANNUAL REGISTRATION'}),frozenset({'OTHER OFFENSE'}),0.0019528846726338143,0.06474289003115884,1.0,0.0019528846726338143,0.5150818466065845,0.9432271074483624
frozenset({'GUN OFFENDER: ANNUAL REGISTRATION'}),frozenset({'PM'}),0.0019528846726338143,0.6291384682557009,0.7764227642276423,0.0015162641157441404,0.38941641422698065,0.9957496540168208
frozenset({'GUN OFFENDER: ANNUAL REGISTRATION'}),frozenset({'STREET'}),0.0019528846726338143,0.2211760970091492,0.6361788617886179,0.0012423839482406177,0.32089801637221715,0.9844010599546653
"frozenset({'OTHER OFFENSE', 'GUN OFFENDER: ANNUAL REGISTRATION'})",frozenset({'PM'}),0.0019528846726338143,0.6291384682557009,0.7764227642276423,0.0015162641157441404,0.38941641422698065,0.9957496540168208
"frozenset({'PM', 'GUN OFFENDER: ANNUAL REGISTRATION'})",frozenset({'OTHER OFFENSE'}),0.0015162641157441404,0.06474289003115884,1.0,0.0015162641157441404,0.5117098890319416,0.9556481689382639
frozenset({'GUN OFFENDER: ANNUAL REGISTRATION'}),"frozenset({'OTHER OFFENSE', 'PM'})",0.0019528846726338143,0.03993490384424554,0.7764227642276423,0.0015162641157441404,0.40719557851576926,0.9084477548259601
"frozenset({'OTHER OFFENSE', 'GUN OFFENDER: ANNUAL REGISTRATION'})",frozenset({'STREET'}),0.0019528846726338143,0.2211760970091492,0.6361788617886179,0.0012423839482406177,0.32089801637221715,0.9844010599546653
"frozenset({'STREET', 'GUN OFFENDER: ANNUAL REGISTRATION'})",frozenset({'OTHER OFFENSE'}),0.0012423839482406177,0.06474289003115884,1.0,0.0012423839482406177,0.5095947520078474,0.9635181205869626
frozenset({'GUN OFFENDER: ANNUAL REGISTRATION'}),"frozenset({'OTHER OFFENSE', 'STREET'})",0.0019528846726338143,0.013924226486990692,0.6361788617886179,0.0012423839482406177,0.362701745603545,0.7552935760945784
"frozenset({'STREET', 'GUN OFFENDER: ANNUAL REGISTRATION'})",frozenset({'PM'}),0.0012423839482406177,0.6291384682557009,0.7891373801916932,0.0009804116141068132,0.3953478600747743,0.9972948880710368
"frozenset({'PM', 'GUN OFFENDER: ANNUAL REGISTRATION'})",frozenset({'STREET'}),0.0015162641157441404,0.2211760970091492,0.6465968586387434,0.0009804116141068132,0.3255147891054526,0.9878701059313755
"frozenset({'OTHER OFFENSE', 'STREET', 'GUN OFFENDER: ANNUAL REGISTRATION'})",frozenset({'PM'}),0.0012423839482406177,0.6291384682557009,0.7891373801916932,0.0009804116141068132,0.3953478600747743,0.9972948880710368
"frozenset({'OTHER OFFENSE', 'PM', 'GUN OFFENDER: ANNUAL REGISTRATION'})",frozenset({'STREET'}),0.0015162641157441404,0.2211760970091492,0.6465968586387434,0.0009804116141068132,0.3255147891054526,0.9878701059313755
"frozenset({'STREET', 'PM', 'GUN OFFENDER: ANNUAL REGISTRATION'})",frozenset({'OTHER OFFENSE'}),0.0009804116141068132,0.06474289003115884,1.0,0.0009804116141068132,0.5075715774630617,0.971103357492276
"frozenset({'STREET', 'GUN OFFENDER: ANNUAL REGISTRATION'})","frozenset({'OTHER OFFENSE', 'PM'})",0.0012423839482406177,0.03993490384424554,0.7891373801916932,0.0009804116141068132,0.4068438118531272,0.9407903920390466
"frozenset({'PM', 'GUN OFFENDER: ANNUAL REGISTRATION'})","frozenset({'OTHER OFFENSE', 'STREET'})",0.0015162641157441404,0.013924226486990692,0.6465968586387434,0.0009804116141068132,0.35850367447330556,0.8046992903331369
frozenset({'14:25'}),frozenset({'PM'}),0.0009367495584178459,0.6291384682557009,1.0,0.0009367495584178459,0.5007444701013236,0.9979599956244537
frozenset({'14:20'}),frozenset({'PM'}),0.0016790045051302915,0.6291384682557009,1.0,0.0016790045051302915,0.5013343680205928,0.9963451497433179
frozenset({'CHA APARTMENT'}),frozenset({'PM'}),0.00313572945402584,0.6291384682557009,0.6215189873417721,0.001948915394843908,0.31230837002575856,0.993180007290424
"frozenset({'CHA APARTMENT', 'BATTERY'})",frozenset({'PM'}),0.0012026911703415563,0.6291384682557009,0.6303630363036304,0.0007581320578720702,0.31578403420839496,0.9973812521438995
"frozenset({'DOMESTIC BATTERY SIMPLE', 'CHA APARTMENT'})",frozenset({'BATTERY'}),0.0007501935022922579,0.19410959175977932,1.0,0.0007501935022922579,0.5019323967854733,0.9930422768852899
"frozenset({'CHA APARTMENT', 'BATTERY'})",frozenset({'DOMESTIC BATTERY SIMPLE'}),0.0012026911703415563,0.09292079306170242,0.6237623762376238,0.0007501935022922579,0.3159179245562318,0.9756027535873861
frozenset({'AGG PO HANDS NO/MIN INJURY'}),frozenset({'BATTERY'}),0.0035485343441760773,0.19410959175977932,0.7225950782997762,0.0025641534522793576,0.36790245091399254,0.9674656739181726
frozenset({'AGG PO HANDS NO/MIN INJURY'}),frozenset({'PM'}),0.0035485343441760773,0.6291384682557009,0.6521252796420581,0.0023140889515152717,0.32790173333404465,0.9922840595846163
"frozenset({'PM', 'AGG PO HANDS NO/MIN INJURY'})",frozenset({'BATTERY'}),0.0023140889515152717,0.19410959175977932,0.7084048027444254,0.0016393117272312304,0.3584250461997284,0.9786758421503421
"frozenset({'AGG PO HANDS NO/MIN INJURY', 'BATTERY'})",frozenset({'PM'}),0.0025641534522793576,0.6291384682557009,0.6393188854489165,0.0016393117272312304,0.3209622654017746,0.9944212690288443
"frozenset({'ASSAULT', 'AGG PO HANDS NO/MIN INJURY'})",frozenset({'PM'}),0.0009843808918967194,0.6291384682557009,0.6854838709677419,0.0006747772242840415,0.3432782063195702,0.9978563267441569
"frozenset({'SIDEWALK', 'AGG PO HANDS NO/MIN INJURY'})",frozenset({'PM'}),0.0007660706134518824,0.6291384682557009,0.7046632124352332,0.0005398217794272333,0.352760622886176,0.9983315235624958
"frozenset({'AM', 'AGG PO HANDS NO/MIN INJURY'})",frozenset({'BATTERY'}),0.0012344453926608054,0.19410959175977932,0.7491961414790996,0.0009248417250481275,0.3769803376761386,0.9885739487590359
"frozenset({'STREET', 'AGG PO HANDS NO/MIN INJURY'})",frozenset({'BATTERY'}),0.0009565959473673765,0.19410959175977932,0.7261410788381742,0.0006946236132335721,0.3648597957019328,0.9911355552914274
"frozenset({'STREET', 'AGG PO HANDS NO/MIN INJURY'})",frozenset({'PM'}),0.0009565959473673765,0.6291384682557009,0.6721991701244814,0.0006430230019647925,0.3366106196233188,0.997916799550585
frozenset({'LOTUS AVE'}),frozenset({'PM'}),0.001008196558636156,0.6291384682557009,0.6456692913385828,0.0006509615575446048,0.32335198929902476,0.9978044944857831
frozenset({'AUSTIN AVE'}),frozenset({'PM'}),0.0009248417250481275,0.6291384682557009,0.6695278969957081,0.0006192073352253557,0.3352560558529663,0.9979859137536453
frozenset({'SOUTHPORT AVE'}),frozenset({'PM'}),0.0007621013356619763,0.6291384682557009,0.7656249999999999,0.0005834838351162006,0.3832762165461634,0.9983401646362159
frozenset({'GREENVIEW AVE'}),frozenset({'PM'}),0.0011113977811737154,0.6291384682557009,0.6071428571428572,0.0006747772242840415,0.30410769940712784,0.9975799048388484
frozenset({'06:20'}),frozenset({'AM'}),0.0005755452795363884,0.37086153174429914,1.0,0.0005755452795363884,0.5007759571029508,0.9974741829969687
frozenset({'TO RESIDENCE'}),frozenset({'CRIMINAL TRESPASS'}),0.005310893682894397,0.026681485303748982,1.0,0.005310893682894397,0.5995239512049985,0.6709619386300746
"frozenset({'TO RESIDENCE', 'PM'})",frozenset({'CRIMINAL TRESPASS'}),0.00294123484232044,0.026681485303748982,1.0,0.00294123484232044,0.555117524546266,0.8035491027374336
"frozenset({'CRIMINAL TRESPASS', 'RESIDENCE'})",frozenset({'TO RESIDENCE'}),0.0034294560104788934,0.005310893682894397,0.7789351851851851,0.002671323952606823,0.6409623609035044,0.21570835694177942
"frozenset({'TO RESIDENCE', 'RESIDENCE'})",frozenset({'CRIMINAL TRESPASS'}),0.002671323952606823,0.026681485303748982,1.0,0.002671323952606823,0.5500595060993752,0.819976202455144
"frozenset({'CRIMINAL TRESPASS', 'RESIDENCE', 'PM'})",frozenset({'TO RESIDENCE'}),0.0019250997281044715,0.005310893682894397,0.7484536082474227,0.001440847837735924,0.509877028338958,0.4685721010732923
"frozenset({'TO RESIDENCE', 'RESIDENCE', 'PM'})",frozenset({'CRIMINAL TRESPASS'}),0.001440847837735924,0.026681485303748982,1.0,0.001440847837735924,0.5270008925914906,0.8987586193375201
"frozenset({'TO RESIDENCE', 'Do'})",frozenset({'CRIMINAL TRESPASS'}),0.0008137019469307559,0.026681485303748982,1.0,0.0008137019469307559,0.5152484379648914,0.9415547894408566
"frozenset({'CRIMINAL TRESPASS', 'APARTMENT'})",frozenset({'TO RESIDENCE'}),0.0028420028975727867,0.005310893682894397,0.7053072625698324,0.002004485283902594,0.5413681305375321,0.3033854203320466
"frozenset({'TO RESIDENCE', 'APARTMENT'})",frozenset({'CRIMINAL TRESPASS'}),0.002004485283902594,0.026681485303748982,1.0,0.002004485283902594,0.5375632252305862,0.8618531532769879
"frozenset({'CRIMINAL TRESPASS', 'PM', 'APARTMENT'})",frozenset({'TO RESIDENCE'}),0.001663127393970667,0.005310893682894397,0.6801909307875895,0.001131244170123246,0.44659770754626116,0.523713945376355
"frozenset({'TO RESIDENCE', 'PM', 'APARTMENT'})",frozenset({'CRIMINAL TRESPASS'}),0.001131244170123246,0.026681485303748982,1.0,0.001131244170123246,0.52119904790241,0.9196508106368986
"frozenset({'CRIMINAL TRESPASS', 'AM', 'APARTMENT'})",frozenset({'TO RESIDENCE'}),0.0011788755036021197,0.005310893682894397,0.7407407407407407,0.0008732411137793479,0.4525826274705198,0.6373120825221961
"frozenset({'TO RESIDENCE', 'AM', 'APARTMENT'})",frozenset({'CRIMINAL TRESPASS'}),0.0008732411137793479,0.026681485303748982,1.0,0.0008732411137793479,0.5163641773281762,0.9374103327576712
"frozenset({'TO RESIDENCE', 'AM'})",frozenset({'CRIMINAL TRESPASS'}),0.0023696588405739574,0.026681485303748982,1.0,0.0023696588405739574,0.5444064266587325,0.83868825476997
"frozenset({'CRIMINAL TRESPASS', 'RESIDENCE', 'AM'})",frozenset({'TO RESIDENCE'}),0.001504356282374422,0.005310893682894397,0.8179419525065964,0.0012304761148708993,0.5248155203489634,0.5591878563594785
"frozenset({'TO RESIDENCE', 'RESIDENCE', 'AM'})",frozenset({'CRIMINAL TRESPASS'}),0.0012304761148708993,0.026681485303748982,1.0,0.0012304761148708993,0.5230586135078845,0.9129054150239689
"frozenset({'TO RESIDENCE', 'So'})",frozenset({'CRIMINAL TRESPASS'}),0.0007263778355528212,0.026681485303748982,1.0,0.0007263778355528212,0.5136120202320738,0.9476650507365257
"frozenset({'TO RESIDENCE', 'Fr'})",frozenset({'CRIMINAL TRESPASS'}),0.0007343163911326334,0.026681485303748982,1.0,0.0007343163911326334,0.5137607854805117,0.9471080057828887
"frozenset({'TO RESIDENCE', 'Sa'})",frozenset({'CRIMINAL TRESPASS'}),0.0006787465020739477,0.026681485303748982,1.0,0.0006787465020739477,0.512719428741446,0.9510139320160854
"frozenset({'TO RESIDENCE', 'Mo'})",frozenset({'CRIMINAL TRESPASS'}),0.0007978248357711315,0.026681485303748982,1.0,0.0007978248357711315,0.5149509074680154,0.9426629324111917
"frozenset({'TO RESIDENCE', 'Di'})",frozenset({'CRIMINAL TRESPASS'}),0.0007978248357711315,0.026681485303748982,1.0,0.0007978248357711315,0.5149509074680154,0.9426629324111917
"frozenset({'TO RESIDENCE', 'Mi'})",frozenset({'CRIMINAL TRESPASS'}),0.0007621013356619763,0.026681485303748982,1.0,0.0007621013356619763,0.5142814638500446,0.9451608204442797
frozenset({'10:25'}),frozenset({'AM'}),0.0008216405025105682,0.37086153174429914,1.0,0.0008216405025105682,0.501107745657316,0.9963956817551596
frozenset({'09:20'}),frozenset({'AM'}),0.0012145990037112748,0.37086153174429914,1.0,0.0012145990037112748,0.501637537058641,0.9946754219297514
frozenset({'17:10'}),frozenset({'PM'}),0.0014487863933157362,0.6291384682557009,1.0,0.0014487863933157362,0.5011514050295895,0.9968458599851758
frozenset({'31ST ST'}),frozenset({'PM'}),0.0011510905590727768,0.6291384682557009,0.6275862068965518,0.0007224085577629151,0.31436722869590683,0.9974935314765324
frozenset({'00:01'}),frozenset({'AM'}),0.00916109313910334,0.37086153174429914,1.0,0.00916109313910334,0.5123510965076579,0.960372561094343
"frozenset({'00:01', 'Fr'})",frozenset({'AM'}),0.0014289400043662056,0.37086153174429914,1.0,0.0014289400043662056,0.5019265141866364,0.9937380627470821
"frozenset({'00:01', 'CRIMINAL DAMAGE'})",frozenset({'AM'}),0.0013058923928791156,0.37086153174429914,1.0,0.0013058923928791156,0.5017606199094539,0.9942760931972662
"frozenset({'00:01', 'STREET', 'CRIMINAL DAMAGE'})",frozenset({'AM'}),0.0005358525016373271,0.37086153174429914,1.0,0.0005358525016373271,0.5007224428199887,0.9976482190684834
"frozenset({'00:01', 'OTHER'})",frozenset({'AM'}),0.0007025621688133844,0.37086153174429914,1.0,0.0007025621688133844,0.5009472028084295,0.9969174248820527
"frozenset({'00:01', 'DECEPTIVE PRACTICE'})",frozenset({'AM'}),0.0021989798956079942,0.37086153174429914,1.0,0.0021989798956079942,0.5029646912761015,0.9903761157545574
"frozenset({'00:01', 'RESIDENCE', 'DECEPTIVE PRACTICE'})",frozenset({'AM'}),0.0007581320578720702,0.37086153174429914,1.0,0.0007581320578720702,0.5010221228045766,0.9966739185579812
"frozenset({'00:01', 'Di'})",frozenset({'AM'}),0.0012463532260305237,0.37086153174429914,1.0,0.0012463532260305237,0.5016803484850106,0.9945365109798182
"frozenset({'00:01', 'APARTMENT'})",frozenset({'AM'}),0.0016432810050211364,0.37086153174429914,1.0,0.0016432810050211364,0.5022154913146318,0.9928013833418439
"frozenset({'00:01', 'Mi'})",frozenset({'AM'}),0.0013416158929882708,0.37086153174429914,1.0,0.0013416158929882708,0.5018087827641198,0.994119867721424
"frozenset({'OTHER OFFENSE', '00:01'})",frozenset({'AM'}),0.0006469922797546987,0.37086153174429914,1.0,0.0006469922797546987,0.5008722828122826,0.9971609770665215
"frozenset({'00:01', 'Do'})",frozenset({'AM'}),0.001186814059181932,0.37086153174429914,1.0,0.001186814059181932,0.5016000770605674,0.9947969812629784
"frozenset({'00:01', 'THEFT'})",frozenset({'AM'}),0.0024371365630023616,0.37086153174429914,1.0,0.0024371365630023616,0.5032857769738743,0.9893381093734657
"frozenset({'00:01', 'STREET'})",frozenset({'AM'}),0.0019171611725246592,0.37086153174429914,1.0,0.0019171611725246592,0.5025847398670705,0.9916055032817348
"frozenset({'00:01', 'STREET', 'THEFT'})",frozenset({'AM'}),0.0008454561692500049,0.37086153174429914,1.0,0.0008454561692500049,0.5011398542270932,0.9962913583885823
"frozenset({'00:01', '$500 AND UNDER'})",frozenset({'THEFT'}),0.001194752614761744,0.24125667334828427,1.0,0.001194752614761744,0.5024761027294714,0.9913229453206603
"frozenset({'00:01', '$500 AND UNDER'})",frozenset({'AM'}),0.001194752614761744,0.37086153174429914,1.0,0.001194752614761744,0.5016107799171599,0.9947622488579511
"frozenset({'00:01', '$500 AND UNDER', 'THEFT'})",frozenset({'AM'}),0.001194752614761744,0.37086153174429914,1.0,0.001194752614761744,0.5016107799171599,0.9947622488579511
"frozenset({'00:01', 'AM', '$500 AND UNDER'})",frozenset({'THEFT'}),0.001194752614761744,0.24125667334828427,1.0,0.001194752614761744,0.5024761027294714,0.9913229453206603
"frozenset({'00:01', '$500 AND UNDER'})","frozenset({'AM', 'THEFT'})",0.001194752614761744,0.07926250818663544,1.0,0.001194752614761744,0.5075366818568782,0.9714443381132495
"frozenset({'00:01', 'STREET', 'THEFT'})",frozenset({'$500 AND UNDER'}),0.0008454561692500049,0.09134102050131979,0.6995305164319249,0.0005914223906960128,0.3530026995509181,0.9824807228703558
"frozenset({'00:01', 'STREET', '$500 AND UNDER'})",frozenset({'THEFT'}),0.0005914223906960128,0.24125667334828427,1.0,0.0005914223906960128,0.5012257119823629,0.9956965788313917
"frozenset({'00:01', 'STREET', '$500 AND UNDER'})",frozenset({'AM'}),0.0005914223906960128,0.37086153174429914,1.0,0.0005914223906960128,0.5007973628161356,0.9974045751243444
"frozenset({'00:01', 'STREET', 'AM', 'THEFT'})",frozenset({'$500 AND UNDER'}),0.0008454561692500049,0.09134102050131979,0.6995305164319249,0.0005914223906960128,0.3530026995509181,0.9824807228703558
"frozenset({'00:01', 'STREET', 'AM', '$500 AND UNDER'})",frozenset({'THEFT'}),0.0005914223906960128,0.24125667334828427,1.0,0.0005914223906960128,0.5012257119823629,0.9956965788313917
"frozenset({'00:01', 'STREET', '$500 AND UNDER', 'THEFT'})",frozenset({'AM'}),0.0005914223906960128,0.37086153174429914,1.0,0.0005914223906960128,0.5007973628161356,0.9974045751243444
"frozenset({'00:01', 'STREET', 'THEFT'})","frozenset({'AM', '$500 AND UNDER'})",0.0008454561692500049,0.032960882767380476,0.6995305164319249,0.0005914223906960128,0.3587368381774268,0.9507661163880253
"frozenset({'00:01', 'STREET', '$500 AND UNDER'})","frozenset({'AM', 'THEFT'})",0.0005914223906960128,0.07926250818663544,1.0,0.0005914223906960128,0.5037307827132055,0.9857660806001103
"frozenset({'00:01', 'Sa'})",frozenset({'AM'}),0.001290015281719491,0.37086153174429914,1.0,0.001290015281719491,0.501739214196269,0.9943455328067837
"frozenset({'00:01', 'So'})",frozenset({'AM'}),0.0012066604481314625,0.37086153174429914,1.0,0.0012066604481314625,0.5016268342020486,0.9947101520008775
"frozenset({'00:01', 'TO VEHICLE'})",frozenset({'AM'}),0.0008057633913509437,0.37086153174429914,1.0,0.0008057633913509437,0.5010863399441311,0.9964652353429488
"frozenset({'00:01', 'CRIMINAL DAMAGE'})",frozenset({'TO VEHICLE'}),0.0013058923928791156,0.050941711155655225,0.601823708206687,0.0007859170024014131,0.30862573909633084,0.9512225420808744
"frozenset({'00:01', 'TO VEHICLE'})",frozenset({'CRIMINAL DAMAGE'}),0.0008057633913509437,0.1048961041538492,0.9753694581280788,0.0007859170024014131,0.4914308977551508,0.9855420970285752
"frozenset({'00:01', 'TO VEHICLE'})",frozenset({'STREET'}),0.0008057633913509437,0.2211760970091492,0.6699507389162562,0.0005398217794272333,0.33619571330795406,0.9935379277378774
"frozenset({'00:01', 'CRIMINAL DAMAGE', 'AM'})",frozenset({'TO VEHICLE'}),0.0013058923928791156,0.050941711155655225,0.601823708206687,0.0007859170024014131,0.30862573909633084,0.9512225420808744
"frozenset({'00:01', 'CRIMINAL DAMAGE', 'TO VEHICLE'})",frozenset({'AM'}),0.0007859170024014131,0.37086153174429914,1.0,0.0007859170024014131,0.5010595828026501,0.9965521825895468
"frozenset({'00:01', 'AM', 'TO VEHICLE'})",frozenset({'CRIMINAL DAMAGE'}),0.0008057633913509437,0.1048961041538492,0.9753694581280788,0.0007859170024014131,0.4914308977551508,0.9855420970285752
"frozenset({'00:01', 'CRIMINAL DAMAGE'})","frozenset({'AM', 'TO VEHICLE'})",0.0013058923928791156,0.01967571000456467,0.601823708206687,0.0007859170024014131,0.32088361121449943,0.8765937309363843
"frozenset({'00:01', 'TO VEHICLE'})","frozenset({'CRIMINAL DAMAGE', 'AM'})",0.0008057633913509437,0.042788814575188044,0.9753694581280788,0.0007859170024014131,0.4968684025334272,0.9637960171975634
"frozenset({'00:01', 'STREET', 'TO VEHICLE'})",frozenset({'AM'}),0.0005398217794272333,0.37086153174429914,1.0,0.0005398217794272333,0.5007277942482848,0.9976308144076
"frozenset({'00:01', 'AM', 'TO VEHICLE'})",frozenset({'STREET'}),0.0008057633913509437,0.2211760970091492,0.6699507389162562,0.0005398217794272333,0.33619571330795406,0.9935379277378774
"frozenset({'00:01', 'TO VEHICLE'})","frozenset({'STREET', 'AM'})",0.0008057633913509437,0.07796852362712604,0.6699507389162562,0.0005398217794272333,0.3384371624632699,0.9803243067162504
"frozenset({'00:01', 'STREET', 'CRIMINAL DAMAGE'})",frozenset({'TO VEHICLE'}),0.0005358525016373271,0.050941711155655225,0.9777777777777777,0.0005239446682676087,0.4940314788842138,0.979700634560147
"frozenset({'00:01', 'STREET', 'TO VEHICLE'})",frozenset({'CRIMINAL DAMAGE'}),0.0005398217794272333,0.1048961041538492,0.9705882352941175,0.0005239446682676087,0.487791563441133,0.9902920369545817
"frozenset({'00:01', 'CRIMINAL DAMAGE', 'TO VEHICLE'})",frozenset({'STREET'}),0.0007859170024014131,0.2211760970091492,0.6666666666666666,0.0005239446682676087,0.3345177847169879,0.9936966528176269
"frozenset({'00:01', 'TO VEHICLE'})","frozenset({'STREET', 'CRIMINAL DAMAGE'})",0.0008057633913509437,0.0349891837180225,0.6502463054187193,0.0005239446682676087,0.33261039037243395,0.9557316894154153
"frozenset({'00:01', 'STREET', 'CRIMINAL DAMAGE', 'AM'})",frozenset({'TO VEHICLE'}),0.0005358525016373271,0.050941711155655225,0.9777777777777777,0.0005239446682676087,0.4940314788842138,0.979700634560147
"frozenset({'00:01', 'STREET', 'AM', 'TO VEHICLE'})",frozenset({'CRIMINAL DAMAGE'}),0.0005398217794272333,0.1048961041538492,0.9705882352941175,0.0005239446682676087,0.487791563441133,0.9902920369545817
"frozenset({'00:01', 'CRIMINAL DAMAGE', 'AM', 'TO VEHICLE'})",frozenset({'STREET'}),0.0007859170024014131,0.2211760970091492,0.6666666666666666,0.0005239446682676087,0.3345177847169879,0.9936966528176269
"frozenset({'00:01', 'STREET', 'CRIMINAL DAMAGE', 'TO VEHICLE'})",frozenset({'AM'}),0.0005239446682676087,0.37086153174429914,1.0,0.0005239446682676087,0.5007063885351,0.9977004344562332
"frozenset({'00:01', 'AM', 'TO VEHICLE'})","frozenset({'STREET', 'CRIMINAL DAMAGE'})",0.0008057633913509437,0.0349891837180225,0.6502463054187193,0.0005239446682676087,0.33261039037243395,0.9557316894154153
"frozenset({'00:01', 'STREET', 'CRIMINAL DAMAGE'})","frozenset({'AM', 'TO VEHICLE'})",0.0005358525016373271,0.01967571000456467,0.9777777777777777,0.0005239446682676087,0.5022033936296595,0.947469891846436
